"범죄별","발생지별","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년",
"수뢰","은평","범죄 발생지","","2","4","3","-","9","5","2","2","3","-","4","-","4","1",
"수뢰","서대문","범죄 발생지","","12","5","5","2","6","3","8","1","2","1","1","3","1","3",
"수뢰","마포","범죄 발생지","","8","25","4","5","15","10","6","1","2","4","7","6","5","11",
"수뢰","양천","범죄 발생지","","9","11","3","4","5","3","","6","3","2","-","-","1","6",
"수뢰","강서","범죄 발생지","","10","5","2","1","9","1","5","3","3","3","2","1","1","8",
"수뢰","구로","범죄 발생지","","2","4","5","1","3","3","3","3","2","-","1","1","2","-",
"수뢰","금천","범죄 발생지","","4","1","-","1","9","3","3","2","-","-","-","2","1","-",
"수뢰","영등포","범죄 발생지","","9","11","4","11","6","10","4","27","8","8","5","6","17","9",
"수뢰","동작","범죄 발생지","","-","1","2","4","4","1","3","6","3","1","2","-","1","-",
"수뢰","관악","범죄 발생지","","1","-","3","2","4","-","8","1","2","2","-","2","-","2",
"수뢰","서초","범죄 발생지","","22","22","10","4","13","21","25","22","22","12","8","1","18","22",
"수뢰","강남","범죄 발생지","","27","33","22","14","27","16","33","25","29","26","15","14","6","26",
"수뢰","송파","범죄 발생지","","12","13","3","7","16","14","22","10","9","4","7","4","3","4",
"수뢰","강동","범죄 발생지","","3","5","5","2","1","3","2","6","2","3","2","1","1","1",
"수뢰","중구","범죄 발생지","","9","-","7","1","6","3","4","2","1","1","-","-","-","2",
"수뢰","서구","범죄 발생지","","1","2","1","-","2","-","2","6","-","1","-","-","-","-",
"수뢰","동구","범죄 발생지","","52","3","1","3","5","2","1","6","-","4","1","2","-","4",
"수뢰","영도","범죄 발생지","","1","-","1","2","2","3","","2","4","1","2","-","3","5",
"수뢰","부산진","범죄 발생지","","6","5","6","5","5","2","2","5","3","4","5","-","4","4",
"수뢰","동래","범죄 발생지","","3","4","2","1","1","2","3","5","6","5","1","-","-","-",
"수뢰","남구","범죄 발생지","","-","-","2","4","2","4","2","36","2","2","1","-","-","2",
"수뢰","북구","범죄 발생지","","-","-","-","1","3","1","1","1","2","-","1","1","1","1",
"수뢰","해운대","범죄 발생지","","1","-","13","5","16","6","11","4","9","8","11","4","4","6",
"수뢰","사하","범죄 발생지","","3","-","2","-","2","-","2","4","1","3","1","1","-","-",
"수뢰","금정","범죄 발생지","","2","-","1","-","2","1","2","2","5","2","1","1","-","1",
"수뢰","강서","범죄 발생지","","2","-","1","4","1","2","4","10","8","3","5","3","1","-",
"수뢰","연제","범죄 발생지","","-","8","4","5","5","10","6","-","3","3","4","2","2","6",
"수뢰","수영","범죄 발생지","","2","1","1","3","2","2","2","-","2","1","-","1","4","1",
"수뢰","사상","범죄 발생지","","3","-","-","1","4","2","1","2","8","1","6","2","2","-",
"수뢰","기장군","범죄 발생지","","4","1","-","10","14","9","2","3","5","-","-","-","-","4",
"수뢰","중구","범죄 발생지","","-","3","2","1","1","1","1","7","3","6","1","3","1","3",
"수뢰","동구","범죄 발생지","","1","1","3","2","3","3","2","4","2","2","1","1","1","5",
"수뢰","서구","범죄 발생지","","3","5","1","1","-","3","","5","1","-","-","-","-","1",
"수뢰","남구","범죄 발생지","","1","1","1","-","2","2","","-","-","3","-","2","1","1",
"수뢰","북구","범죄 발생지","","3","-","-","1","3","3","5","1","6","1","-","1","2","2",
"수뢰","수성","범죄 발생지","","4","2","2","5","2","3","8","10","5","3","2","15","13","8",
"수뢰","달서","범죄 발생지","","4","5","1","2","4","3","4","5","1","-","1","-","6","11",
"수뢰","달성군","범죄 발생지","","2","1","2","-","1","-","2","-","-","-","-","-","2","-",
"수뢰","군위군","범죄 발생지","","","","","","","","","","","","","","1","-",
"수뢰","중구","범죄 발생지","","5","1","1","3","5","1","7","2","1","1","2","4","3","4",
"수뢰","동구","범죄 발생지","","1","-","2","1","2","-","2","-","1","-","1","-","-","-",
"수뢰","서구","범죄 발생지","","-","-","-","4","4","2","2","3","4","2","8","8","3","7",
"수뢰","미추홀","범죄 발생지","","5","15","2","2","7","7","5","5","3","2","2","4","2","5",
"수뢰","연수","범죄 발생지","","3","2","2","9","1","1","2","3","2","3","3","4","5","3",
"수뢰","남동","범죄 발생지","","1","3","4","4","2","1","4","1","1","2","-","7","-","7",
"수뢰","부평","범죄 발생지","","5","3","3","4","1","5","1","2","-","-","-","1","3","1",
"수뢰","계양","범죄 발생지","","3","-","1","-","-","4","1","-","1","1","2","1","2","-",
"수뢰","강화군","범죄 발생지","","-","-","1","-","3","-","2","-","-","-","2","-","2","-",
"수뢰","옹진군","범죄 발생지","","1","-","-","-","1","1","","-","-","1","160","-","-","-",
"수뢰","동구","범죄 발생지","","7","5","-","2","5","10","7","9","5","4","3","3","1","-",
"수뢰","서구","범죄 발생지","","17","19","1","6","5","4","10","1","3","2","1","7","2","2",
"수뢰","남구","범죄 발생지","","3","2","-","-","3","-","1","-","-","-","2","2","2","1",
"수뢰","북구","범죄 발생지","","5","4","1","2","1","2","5","3","1","5","3","2","1","5",
"수뢰","광산","범죄 발생지","","2","2","-","3","3","3","2","1","2","1","1","3","4","7",
"수뢰","중구","범죄 발생지","","2","3","1","1","2","-","4","3","2","-","-","2","-","7",
"수뢰","동구","범죄 발생지","","-","1","2","4","2","3","","2","2","1","1","-","4","7",
"수뢰","서구","범죄 발생지","","8","4","6","7","4","5","12","6","1","9","6","7","4","2",
"수뢰","유성","범죄 발생지","","5","4","3","3","5","4","5","5","6","4","5","4","5","6",
"수뢰","대덕","범죄 발생지","","1","1","2","-","8","1","","1","4","-","-","-","1","-",
"수뢰","중구","범죄 발생지","","2","3","2","-","2","1","2","-","1","-","1","3","-","2",
"수뢰","동구","범죄 발생지","","2","1","2","1","9","2","","-","-","1","-","-","-","2",
"수뢰","남구","범죄 발생지","","9","33","10","6","5","5","5","3","1","1","6","4","2","1",
"수뢰","북구","범죄 발생지","","-","3","-","2","5","1","9","1","-","-","3","1","1","-",
"수뢰","울주군","범죄 발생지","","1","-","3","-","6","1","4","2","4","1","1","1","-","3",
"증뢰","종로","범죄 발생지","","3","3","1","2","4","2","4","8","3","11","1","-","1","1",
"증뢰","중구","범죄 발생지","","2","4","2","7","3","1","2","3","4","3","3","1","-","1",
"증뢰","용산","범죄 발생지","","8","5","-","3","8","7","4","2","5","-","4","2","-","2",
"증뢰","성동","범죄 발생지","","1","-","-","-","1","2","2","-","2","2","1","1","-","-",
"증뢰","광진","범죄 발생지","","1","1","-","-","1","2","","2","-","-","1","-","1","1",
"증뢰","동대문","범죄 발생지","","3","-","-","-","1","1","3","6","1","1","3","1","3","-",
"증뢰","중랑","범죄 발생지","","-","-","-","-","1","-","1","-","-","-","-","-","-","-",
"증뢰","성북","범죄 발생지","","-","1","1","1","2","-","1","-","2","-","-","-","-","-",
"증뢰","강북","범죄 발생지","","-","-","1","-","1","2","2","-","-","-","-","1","-","1",
"증뢰","도봉","범죄 발생지","","1","-","-","4","2","3","3","1","-","-","-","3","-","-",
"증뢰","노원","범죄 발생지","","3","3","-","2","1","-","1","2","-","1","-","-","-","1",
"증뢰","은평","범죄 발생지","","2","3","1","3","5","3","1","-","1","-","-","-","-","-",
"증뢰","서대문","범죄 발생지","","3","2","-","-","3","-","1","3","2","-","1","-","-","-",
"증뢰","마포","범죄 발생지","","1","20","2","3","12","5","1","-","-","-","-","-","-","1",
"증뢰","양천","범죄 발생지","","2","5","-","4","1","-","1","3","-","-","-","-","-","-",
"증뢰","강서","범죄 발생지","","2","4","1","-","5","1","2","1","-","2","-","1","-","4",
"증뢰","구로","범죄 발생지","","1","1","1","-","2","1","","1","1","-","2","1","1","-",
"증뢰","금천","범죄 발생지","","2","2","-","-","2","-","1","-","-","-","-","-","-","-",
"증뢰","영등포","범죄 발생지","","4","1","1","-","5","1","8","11","2","7","8","2","2","1",
"증뢰","동작","범죄 발생지","","1","-","-","-","1","-","","-","-","-","-","-","-","-",
"증뢰","관악","범죄 발생지","","2","1","-","-","1","-","1","1","-","-","1","1","-","1",
"증뢰","서초","범죄 발생지","","4","2","6","4","4","7","9","11","6","-","1","2","5","-",
"증뢰","강남","범죄 발생지","","9","11","9","5","31","7","14","17","19","10","3","2","3","9",
"증뢰","송파","범죄 발생지","","2","4","-","2","8","7","6","5","3","2","-","2","3","1",
"증뢰","강동","범죄 발생지","","-","2","3","1","1","-","2","1","-","2","-","-","-","-",
"증뢰","중구","범죄 발생지","","3","-","1","-","5","-","2","-","1","-","-","-","-","1",
"증뢰","서구","범죄 발생지","","-","1","-","-","1","-","","1","-","-","-","-","-","-",
"증뢰","동구","범죄 발생지","","2","1","-","-","-","1","1","4","-","-","-","-","-","3",
"증뢰","영도","범죄 발생지","","-","-","-","-","3","2","","-","2","-","-","-","1","27",
"증뢰","부산진","범죄 발생지","","-","-","1","-","1","1","5","-","1","-","2","-","-","-",
"증뢰","동래","범죄 발생지","","3","2","-","1","-","1","1","1","2","1","2","1","-","1",
"증뢰","남구","범죄 발생지","","-","-","-","2","2","4","1","-","-","1","-","-","-","-",
"증뢰","북구","범죄 발생지","","-","-","-","1","-","-","","-","1","-","-","-","-","-",
"증뢰","해운대","범죄 발생지","","1","-","8","3","13","5","5","4","3","5","1","2","1","4",
"증뢰","사하","범죄 발생지","","3","-","-","-","2","1","2","-","1","-","-","-","-","-",
"증뢰","금정","범죄 발생지","","-","-","1","-","1","5","1","-","2","-","-","-","-","-",
"증뢰","강서","범죄 발생지","","2","-","1","3","1","-","1","5","1","1","2","-","-","-",
"증뢰","연제","범죄 발생지","","-","1","2","-","5","7","2","-","3","1","4","-","2","4",
"증뢰","수영","범죄 발생지","","-","-","-","-","2","3","","-","2","-","-","-","-","2",
"증뢰","사상","범죄 발생지","","3","1","1","-","2","1","","-","1","-","-","-","-","-",
"증뢰","기장군","범죄 발생지","","1","-","-","8","7","6","5","2","-","-","-","-","-","1",
"증뢰","중구","범죄 발생지","","-","-","-","-","-","2","2","1","1","4","-","-","1","-",
"증뢰","동구","범죄 발생지","","-","-","-","1","7","-","1","1","-","1","-","-","1","6",
"증뢰","서구","범죄 발생지","","1","1","-","-","-","2","","1","-","-","-","-","-","-",
"증뢰","남구","범죄 발생지","","-","1","-","-","4","-","","-","-","2","-","-","2","-",
"증뢰","북구","범죄 발생지","","-","-","-","2","1","4","4","-","-","-","-","-","1","1",
"증뢰","수성","범죄 발생지","","4","3","-","-","5","6","5","2","2","2","-","7","5","6",
"증뢰","달서","범죄 발생지","","3","5","-","1","1","-","4","3","1","-","-","-","-","2",
"증뢰","달성군","범죄 발생지","","1","-","1","-","1","-","","-","-","-","-","1","-","-",
"증뢰","군위군","범죄 발생지","","","","","","","","","","","","","","-","-",
"증뢰","중구","범죄 발생지","","1","-","5","-","4","2","1","-","1","-","-","-","1","-",
"증뢰","동구","범죄 발생지","","-","-","-","-","-","-","","-","-","-","-","-","-","-",
"증뢰","서구","범죄 발생지","","2","1","-","4","3","1","","-","2","-","6","-","1","-",
"증뢰","미추홀","범죄 발생지","","1","8","2","1","3","2","5","3","1","-","-","-","-","-",
"증뢰","연수","범죄 발생지","","1","-","-","1","2","-","1","2","-","1","-","-","-","-",
"증뢰","남동","범죄 발생지","","-","-","-","-","4","-","2","1","1","-","-","1","2","-",
"증뢰","부평","범죄 발생지","","1","-","2","-","1","4","","-","-","-","2","-","-","-",
"증뢰","계양","범죄 발생지","","1","-","1","-","-","3","","-","1","-","-","-","-","-",
"증뢰","강화군","범죄 발생지","","-","-","-","-","1","-","","-","-","1","-","-","-","-",
"증뢰","옹진군","범죄 발생지","","-","-","-","-","-","-","","-","-","-","1","-","-","-",
"증뢰","동구","범죄 발생지","","2","2","-","-","2","3","5","-","1","4","-","-","-","-",
"증뢰","서구","범죄 발생지","","8","10","-","4","5","1","6","1","-","-","3","1","-","-",
"증뢰","남구","범죄 발생지","","4","3","-","1","1","-","1","2","-","-","-","1","4","2",
"증뢰","북구","범죄 발생지","","3","3","1","-","-","3","1","1","-","1","-","-","-","-",
"증뢰","광산","범죄 발생지","","1","-","1","-","5","2","","-","2","-","-","-","1","3",
"증뢰","중구","범죄 발생지","","-","2","-","1","-","-","","-","1","-","-","-","-","-",
"증뢰","동구","범죄 발생지","","-","-","-","-","-","1","","-","1","-","-","-","-","-",
"증뢰","서구","범죄 발생지","","1","2","-","4","-","3","8","2","-","-","2","2","-","1",
"증뢰","유성","범죄 발생지","","-","1","3","3","4","1","2","1","3","2","1","1","2","6",
"증뢰","대덕","범죄 발생지","","1","-","1","1","2","-","","-","4","-","-","-","-","1",
