"죄종별","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"아동·청소년의성보호에관한법률(아동·청소년성착취물소지·제작·배포등)","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"아동·청소년의성보호에관한법률(아동·청소년성착취물소지·제작·배포등)","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"아동·청소년의성보호에관한법률(아동·청소년성착취물소지·제작·배포등)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"풍속영업의규제에관한법률","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"풍속영업의규제에관한법률","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"풍속영업의규제에관한법률","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"풍속영업의규제에관한법률","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"풍속영업의규제에관한법률","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"풍속영업의규제에관한법률","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"풍속영업의규제에관한법률","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"풍속영업의규제에관한법률","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"성폭력범죄의처벌등에관한특례법(허위영상물편집,반포등)","발생건수[건]","건","","","","","","","","","","-","-","-",
"성폭력범죄의처벌등에관한특례법(허위영상물편집,반포등)","검거건수[건]","건","","","","","","","","","","-","-","-",
"성폭력범죄의처벌등에관한특례법(허위영상물편집,반포등)","발생건수 대비 검거건수[%]","%","","","","","","","","","","-","-","-",
"성폭력범죄의처벌등에관한특례법(허위영상물편집,반포등)","검거인원[명]","명","","","","","","","","","","-","-","-",
"성폭력범죄의처벌등에관한특례법(허위영상물편집,반포등)","남자검거인원[명]","명","","","","","","","","","","-","-","-",
"성폭력범죄의처벌등에관한특례법(허위영상물편집,반포등)","여자검거인원[명]","명","","","","","","","","","","-","-","-",
"성폭력범죄의처벌등에관한특례법(허위영상물편집,반포등)","불상검거인원[명]","명","","","","","","","","","","-","-","-",
"성폭력범죄의처벌등에관한특례법(허위영상물편집,반포등)","법인체[개]","개","","","","","","","","","","-","-","-",
"성폭력범죄의처벌등에관한특례법(촬영물등이용협박,강요등)","발생건수[건]","건","","","","","","","","","","-","-","-",
"성폭력범죄의처벌등에관한특례법(촬영물등이용협박,강요등)","검거건수[건]","건","","","","","","","","","","-","-","-",
"성폭력범죄의처벌등에관한특례법(촬영물등이용협박,강요등)","발생건수 대비 검거건수[%]","%","","","","","","","","","","-","-","-",
"성폭력범죄의처벌등에관한특례법(촬영물등이용협박,강요등)","검거인원[명]","명","","","","","","","","","","-","-","-",
"성폭력범죄의처벌등에관한특례법(촬영물등이용협박,강요등)","남자검거인원[명]","명","","","","","","","","","","-","-","-",
"성폭력범죄의처벌등에관한특례법(촬영물등이용협박,강요등)","여자검거인원[명]","명","","","","","","","","","","-","-","-",
"성폭력범죄의처벌등에관한특례법(촬영물등이용협박,강요등)","불상검거인원[명]","명","","","","","","","","","","-","-","-",
"성폭력범죄의처벌등에관한특례법(촬영물등이용협박,강요등)","법인체[개]","개","","","","","","","","","","-","-","-",
"도박범죄","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"도박범죄","검거건수[건]","건","44","23","4","5","5","7","1","1","-","-","-","-",
"도박범죄","발생건수 대비 검거건수[%]","%","4400","2300","400","500","500","-","-","-","-","-","-","-",
"도박범죄","검거인원[명]","명","97","63","14","9","24","32","1","1","-","-","-","-",
"도박범죄","남자검거인원[명]","명","72","59","13","9","23","21","1","1","-","-","-","-",
"도박범죄","여자검거인원[명]","명","25","2","1","","1","11","-","-","-","-","-","-",
"도박범죄","불상검거인원[명]","명","-","2","","","","-","-","-","-","-","-","-",
"도박범죄","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"도박","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"도박","검거건수[건]","건","-","-","","","","1","-","-","-","-","-","-",
"도박","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"도박","검거인원[명]","명","20","-","","","","1","-","-","-","-","-","-",
"도박","남자검거인원[명]","명","3","-","","","","1","-","-","-","-","-","-",
"도박","여자검거인원[명]","명","17","-","","","","-","-","-","-","-","-","-",
"도박","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"도박","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"도박(상습)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"도박(상습)","검거건수[건]","건","43","20","2","3","","-","-","1","-","-","-","-",
"도박(상습)","발생건수 대비 검거건수[%]","%","4300","2000","200","300","","-","-","-","-","-","-","-",
"도박(상습)","검거인원[명]","명","62","30","4","3","","1","-","1","-","-","-","-",
"도박(상습)","남자검거인원[명]","명","60","26","4","3","","-","-","1","-","-","-","-",
"도박(상습)","여자검거인원[명]","명","2","2","","","","1","-","-","-","-","-","-",
"도박(상습)","불상검거인원[명]","명","-","2","","","","-","-","-","-","-","-","-",
"도박(상습)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"도박개장","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"도박개장","검거건수[건]","건","1","3","2","2","5","6","1","-","-","-","-","-",
"도박개장","발생건수 대비 검거건수[%]","%","100","300","200","200","500","-","-","-","-","-","-","-",
"도박개장","검거인원[명]","명","15","33","10","6","24","30","1","-","-","-","-","-",
"도박개장","남자검거인원[명]","명","9","33","9","6","23","20","1","-","-","-","-","-",
"도박개장","여자검거인원[명]","명","6","-","1","","1","10","-","-","-","-","-","-",
"도박개장","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"도박개장","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"복표발매(중개·취득)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"복표발매(중개·취득)","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"복표발매(중개·취득)","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"복표발매(중개·취득)","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"복표발매(중개·취득)","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"복표발매(중개·취득)","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"복표발매(중개·취득)","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"복표발매(중개·취득)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"기타도박범죄","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"기타도박범죄","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"기타도박범죄","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"기타도박범죄","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"기타도박범죄","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"기타도박범죄","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"기타도박범죄","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"기타도박범죄","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"특별경제범죄","발생건수[건]","건","-","-","1","","","-","-","-","-","-","-","-",
"특별경제범죄","검거건수[건]","건","7","5","16","7","7","2","7","9","3","5","2","5",
"특별경제범죄","발생건수 대비 검거건수[%]","%","700","500","1600","700","700","-","-","-","-","-","-","-",
"특별경제범죄","검거인원[명]","명","25","41","52","47","74","11","14","47","9","48","4","11",
"특별경제범죄","남자검거인원[명]","명","22","31","45","40","72","10","12","42","8","28","4","11",
"특별경제범죄","여자검거인원[명]","명","-","9","4","7","2","1","2","3","1","20","-","-",
"특별경제범죄","불상검거인원[명]","명","3","1","3","","","-","-","2","-","-","-","-",
"특별경제범죄","법인체[개]","개","","1","10","","5","1","-","1","-","-","-","2",
"신용,업무와경매에관한죄","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"신용,업무와경매에관한죄","검거건수[건]","건","3","2","","4","3","-","2","6","2","2","1","1",
"신용,업무와경매에관한죄","발생건수 대비 검거건수[%]","%","300","200","","400","300","-","-","-","-","-","-","-",
"신용,업무와경매에관한죄","검거인원[명]","명","16","12","5","22","45","3","5","38","6","17","3","2",
"신용,업무와경매에관한죄","남자검거인원[명]","명","16","10","5","19","43","3","3","34","6","16","3","2",
"신용,업무와경매에관한죄","여자검거인원[명]","명","-","1","","3","2","-","2","3","-","1","-","-",
"신용,업무와경매에관한죄","불상검거인원[명]","명","-","1","","","","-","-","1","-","-","-","-",
"신용,업무와경매에관한죄","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"여신전문금융업법위반","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"여신전문금융업법위반","검거건수[건]","건","1","-","","","","-","2","-","-","-","-","-",
"여신전문금융업법위반","발생건수 대비 검거건수[%]","%","100","","","","","-","-","-","-","-","-","-",
"여신전문금융업법위반","검거인원[명]","명","3","-","5","1","","-","4","2","-","-","-","-",
"여신전문금융업법위반","남자검거인원[명]","명","2","-","3","1","","-","4","1","-","-","-","-",
"여신전문금융업법위반","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"여신전문금융업법위반","불상검거인원[명]","명","1","-","2","","","-","-","1","-","-","-","-",
"여신전문금융업법위반","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"대부업의등록및금융이용자보호에관한법률","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"대부업의등록및금융이용자보호에관한법률","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"대부업의등록및금융이용자보호에관한법률","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"대부업의등록및금융이용자보호에관한법률","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"대부업의등록및금융이용자보호에관한법률","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"대부업의등록및금융이용자보호에관한법률","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"대부업의등록및금융이용자보호에관한법률","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"대부업의등록및금융이용자보호에관한법률","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"유사수신행위의규제에관한법률","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"유사수신행위의규제에관한법률","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"유사수신행위의규제에관한법률","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"유사수신행위의규제에관한법률","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"유사수신행위의규제에관한법률","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"유사수신행위의규제에관한법률","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"유사수신행위의규제에관한법률","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
